ProdID,ProductName,Category,Sub Category,description,model,Brand,shipping,Tax,Quantity,Type,Price,MRP,Meaure,Image,ProductDESC
VEPR000473,Photo Cake Of Ironman,Cakes,Photo Cakes,"Product Description:

Cake Flavor - White Forest
Type of cake - Cream
Minimum Weight - 1/2 Kg",Round,Cake,Yes,Non-Taxable,3 Kg,eggless,3449, ,kilograms,https://minikart.in/uploads/products/1624362209_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

This courageous Ironman photo cake is ready to delight all those who happen to be a big fan of Ironman. This cake not only looks beautiful but tastes so delicious! You Can send it to Your Sister or Brother on there happy birthday.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.  "
VEPR000474,Red Velvet Photo Cake,Cakes,Photo Cakes,"Product Description:

Flavor of Cake - Red Velvet
Type of Cake- Cream
Min Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1/2 Kg,eggless,999, ,kilograms,https://minikart.in/uploads/products/1624363218_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make Special character to sense proud, however begin with making her blissful with this stunning deal with of Red Velvet Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.            "
VEPR000474,Red Velvet Photo Cake,Cakes,Photo Cakes,"Product Description:

Flavor of Cake - Red Velvet
Type of Cake- Cream
Min Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1 Kg,eggless,1545, ,kilograms,https://minikart.in/uploads/products/1624363218_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make Special character to sense proud, however begin with making her blissful with this stunning deal with of Red Velvet Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.            "
VEPR000474,Red Velvet Photo Cake,Cakes,Photo Cakes,"Product Description:

Flavor of Cake - Red Velvet
Type of Cake- Cream
Min Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,2 Kg,eggless,2645, ,kilograms,https://minikart.in/uploads/products/1624363218_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make Special character to sense proud, however begin with making her blissful with this stunning deal with of Red Velvet Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.            "
VEPR000474,Red Velvet Photo Cake,Cakes,Photo Cakes,"Product Description:

Flavor of Cake - Red Velvet
Type of Cake- Cream
Min Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,3 Kg,eggless,3645, ,kilograms,https://minikart.in/uploads/products/1624363218_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make Special character to sense proud, however begin with making her blissful with this stunning deal with of Red Velvet Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.            "
VEPR000474,Red Velvet Photo Cake,Cakes,Photo Cakes,"Product Description:

Flavor of Cake - Red Velvet
Type of Cake- Cream
Min Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1/2 Kg,with_egg,999, ,kilograms,https://minikart.in/uploads/products/1624363218_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make Special character to sense proud, however begin with making her blissful with this stunning deal with of Red Velvet Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.            "
VEPR000474,Red Velvet Photo Cake,Cakes,Photo Cakes,"Product Description:

Flavor of Cake - Red Velvet
Type of Cake- Cream
Min Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1 Kg,with_egg,1545, ,kilograms,https://minikart.in/uploads/products/1624363218_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make Special character to sense proud, however begin with making her blissful with this stunning deal with of Red Velvet Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.            "
VEPR000474,Red Velvet Photo Cake,Cakes,Photo Cakes,"Product Description:

Flavor of Cake - Red Velvet
Type of Cake- Cream
Min Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,2 Kg,with_egg,2645, ,kilograms,https://minikart.in/uploads/products/1624363218_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make Special character to sense proud, however begin with making her blissful with this stunning deal with of Red Velvet Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.            "
VEPR000474,Red Velvet Photo Cake,Cakes,Photo Cakes,"Product Description:

Flavor of Cake - Red Velvet
Type of Cake- Cream
Min Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,3 Kg,with_egg,3645, ,kilograms,https://minikart.in/uploads/products/1624363218_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make Special character to sense proud, however begin with making her blissful with this stunning deal with of Red Velvet Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.            "
VEPR000475,Special Love Cake,Cakes,Special Cakes,"Product Description:
Flavor of Cake - Red Velvet
Type of Cake- Cream
Min Weight- 1/2 Kg
Shape- Round",Round,Cake,Yes,Non-Taxable,1/2 Kg, ,1100, ,kilograms,https://minikart.in/uploads/products/1624364478_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

A real baker's perfection is known By the art of Red Velvet Cake. Order this exclusive Lovers Point Red Velvet Photo Cake garnished frosting with the image of the recipient. It has delicious layers of Red and white color cream. It Flawlessly melts into your mouth, creating satiating your cravings. So, Surprise your beloved ones with an irresistible style of love in Half Kg Love Theme Red Velvet Photo Cream Cake.

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.         "
VEPR000476,Love You With Photo Cake,Cakes,Photo Cakes,"Product Description :
- Cake Flavour- Vanilla
- Type of Cake - Photo Cake
- Min Weight- 1/2 Kg",Square,Cake,Yes,Non-Taxable,1/2 Kg,eggless,999, ,kilograms,https://minikart.in/uploads/products/1624378453_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000476,Love You With Photo Cake,Cakes,Photo Cakes,"Product Description :
- Cake Flavour- Vanilla
- Type of Cake - Photo Cake
- Min Weight- 1/2 Kg",Square,Cake,Yes,Non-Taxable,1 Kg,eggless,1449, ,kilograms,https://minikart.in/uploads/products/1624378453_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000476,Love You With Photo Cake,Cakes,Photo Cakes,"Product Description :
- Cake Flavour- Vanilla
- Type of Cake - Photo Cake
- Min Weight- 1/2 Kg",Square,Cake,Yes,Non-Taxable,2 Kg,eggless,2449, ,kilograms,https://minikart.in/uploads/products/1624378453_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000476,Love You With Photo Cake,Cakes,Photo Cakes,"Product Description :
- Cake Flavour- Vanilla
- Type of Cake - Photo Cake
- Min Weight- 1/2 Kg",Square,Cake,Yes,Non-Taxable,3 Kg,eggless,3348, ,kilograms,https://minikart.in/uploads/products/1624378453_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000476,Love You With Photo Cake,Cakes,Photo Cakes,"Product Description :
- Cake Flavour- Vanilla
- Type of Cake - Photo Cake
- Min Weight- 1/2 Kg",Square,Cake,Yes,Non-Taxable,1/2 Kg,with_egg,999, ,kilograms,https://minikart.in/uploads/products/1624378453_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000476,Love You With Photo Cake,Cakes,Photo Cakes,"Product Description :
- Cake Flavour- Vanilla
- Type of Cake - Photo Cake
- Min Weight- 1/2 Kg",Square,Cake,Yes,Non-Taxable,1 Kg,with_egg,1449, ,kilograms,https://minikart.in/uploads/products/1624378453_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000476,Love You With Photo Cake,Cakes,Photo Cakes,"Product Description :
- Cake Flavour- Vanilla
- Type of Cake - Photo Cake
- Min Weight- 1/2 Kg",Square,Cake,Yes,Non-Taxable,2 Kg,with_egg,2449, ,kilograms,https://minikart.in/uploads/products/1624378453_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000476,Love You With Photo Cake,Cakes,Photo Cakes,"Product Description :
- Cake Flavour- Vanilla
- Type of Cake - Photo Cake
- Min Weight- 1/2 Kg",Square,Cake,Yes,Non-Taxable,3 Kg,with_egg,3348, ,kilograms,https://minikart.in/uploads/products/1624378453_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000477,Pineapple Photo Cake,Cakes,Photo Cakes,"Product Description:
 Cake Flavour - Pineapple
- Shape - Square
- Type of Cake - Photo Cake
- Weight - One Kg",Square,Cake,Yes,Non-Taxable,1 Kg,eggless,1499, ,kilograms,https://minikart.in/uploads/products/1624380305_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make some one special  to sense proud, however begin with making her blissful with this stunning deal with of Pineapple Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000477,Pineapple Photo Cake,Cakes,Photo Cakes,"Product Description:
 Cake Flavour - Pineapple
- Shape - Square
- Type of Cake - Photo Cake
- Weight - One Kg",Square,Cake,Yes,Non-Taxable,2 Kg,eggless,2398, ,kilograms,https://minikart.in/uploads/products/1624380305_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make some one special  to sense proud, however begin with making her blissful with this stunning deal with of Pineapple Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000477,Pineapple Photo Cake,Cakes,Photo Cakes,"Product Description:
 Cake Flavour - Pineapple
- Shape - Square
- Type of Cake - Photo Cake
- Weight - One Kg",Square,Cake,Yes,Non-Taxable,3 Kg,eggless,3598, ,kilograms,https://minikart.in/uploads/products/1624380305_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make some one special  to sense proud, however begin with making her blissful with this stunning deal with of Pineapple Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000477,Pineapple Photo Cake,Cakes,Photo Cakes,"Product Description:
 Cake Flavour - Pineapple
- Shape - Square
- Type of Cake - Photo Cake
- Weight - One Kg",Square,Cake,Yes,Non-Taxable,4 Kg,eggless,4798, ,kilograms,https://minikart.in/uploads/products/1624380305_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make some one special  to sense proud, however begin with making her blissful with this stunning deal with of Pineapple Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000477,Pineapple Photo Cake,Cakes,Photo Cakes,"Product Description:
 Cake Flavour - Pineapple
- Shape - Square
- Type of Cake - Photo Cake
- Weight - One Kg",Square,Cake,Yes,Non-Taxable,1 Kg,with_egg,1499, ,kilograms,https://minikart.in/uploads/products/1624380305_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make some one special  to sense proud, however begin with making her blissful with this stunning deal with of Pineapple Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000477,Pineapple Photo Cake,Cakes,Photo Cakes,"Product Description:
 Cake Flavour - Pineapple
- Shape - Square
- Type of Cake - Photo Cake
- Weight - One Kg",Square,Cake,Yes,Non-Taxable,2 Kg,with_egg,2398, ,kilograms,https://minikart.in/uploads/products/1624380305_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make some one special  to sense proud, however begin with making her blissful with this stunning deal with of Pineapple Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000477,Pineapple Photo Cake,Cakes,Photo Cakes,"Product Description:
 Cake Flavour - Pineapple
- Shape - Square
- Type of Cake - Photo Cake
- Weight - One Kg",Square,Cake,Yes,Non-Taxable,3 Kg,with_egg,3598, ,kilograms,https://minikart.in/uploads/products/1624380305_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make some one special  to sense proud, however begin with making her blissful with this stunning deal with of Pineapple Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000477,Pineapple Photo Cake,Cakes,Photo Cakes,"Product Description:
 Cake Flavour - Pineapple
- Shape - Square
- Type of Cake - Photo Cake
- Weight - One Kg",Square,Cake,Yes,Non-Taxable,4 Kg,with_egg,4798, ,kilograms,https://minikart.in/uploads/products/1624380305_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Do make some one special  to sense proud, however begin with making her blissful with this stunning deal with of Pineapple Photo Cake. Wrapped in melt-in-mouth cream  with crimson velvet crumbs on the side, this cake is surely extraordinary some one you love. But the candy image on pinnacle steals the show!  

DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.    "
VEPR000478,Photo Cake For Perfect Pair,Cakes,Photo Cakes,"Product Description:
Cake Flavour - Pineapple
- Shape - Square Shape
- Type of Cake - Photo Cake
- Weight- One Kg",Square,Cake,Yes,Non-Taxable,1 Kg,eggless,1540, ,kilograms,https://minikart.in/uploads/products/1624380566_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000478,Photo Cake For Perfect Pair,Cakes,Photo Cakes,"Product Description:
Cake Flavour - Pineapple
- Shape - Square Shape
- Type of Cake - Photo Cake
- Weight- One Kg",Square,Cake,Yes,Non-Taxable,2 Kg,eggless,2548, ,kilograms,https://minikart.in/uploads/products/1624380566_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000478,Photo Cake For Perfect Pair,Cakes,Photo Cakes,"Product Description:
Cake Flavour - Pineapple
- Shape - Square Shape
- Type of Cake - Photo Cake
- Weight- One Kg",Square,Cake,Yes,Non-Taxable,3 Kg,eggless,3898, ,kilograms,https://minikart.in/uploads/products/1624380566_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000478,Photo Cake For Perfect Pair,Cakes,Photo Cakes,"Product Description:
Cake Flavour - Pineapple
- Shape - Square Shape
- Type of Cake - Photo Cake
- Weight- One Kg",Square,Cake,Yes,Non-Taxable,4 Kg,eggless,5290, ,kilograms,https://minikart.in/uploads/products/1624380566_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000478,Photo Cake For Perfect Pair,Cakes,Photo Cakes,"Product Description:
Cake Flavour - Pineapple
- Shape - Square Shape
- Type of Cake - Photo Cake
- Weight- One Kg",Square,Cake,Yes,Non-Taxable,1 Kg,with_egg,1540, ,kilograms,https://minikart.in/uploads/products/1624380566_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000478,Photo Cake For Perfect Pair,Cakes,Photo Cakes,"Product Description:
Cake Flavour - Pineapple
- Shape - Square Shape
- Type of Cake - Photo Cake
- Weight- One Kg",Square,Cake,Yes,Non-Taxable,2 Kg,with_egg,2548, ,kilograms,https://minikart.in/uploads/products/1624380566_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000478,Photo Cake For Perfect Pair,Cakes,Photo Cakes,"Product Description:
Cake Flavour - Pineapple
- Shape - Square Shape
- Type of Cake - Photo Cake
- Weight- One Kg",Square,Cake,Yes,Non-Taxable,3 Kg,with_egg,3898, ,kilograms,https://minikart.in/uploads/products/1624380566_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000478,Photo Cake For Perfect Pair,Cakes,Photo Cakes,"Product Description:
Cake Flavour - Pineapple
- Shape - Square Shape
- Type of Cake - Photo Cake
- Weight- One Kg",Square,Cake,Yes,Non-Taxable,4 Kg,with_egg,5290, ,kilograms,https://minikart.in/uploads/products/1624380566_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Mark the second with a pinch of interest brimming with flavor's and love for your best one. This is a innovative and delicious piece of art. Perfect for the event when you prefer to have fun love. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address. "
VEPR000479,Strawberry Photo Cake,Cakes,Photo Cakes,"Product Description:
-Cake Flavor - Strawberry
- Type of Cake - Photo Cake
- Weight - Half Kg",Square,Cake,No,Non-Taxable,1/2 Kg,eggless,1040, ,kilograms,https://minikart.in/uploads/products/1624381140_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Love is continually rosy. Surprise a stunning couple on finishing another year of their marriage with this stunning  Personalized Strawberry Cake. They will be greater than joyful to get hold of it. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000479,Strawberry Photo Cake,Cakes,Photo Cakes,"Product Description:
-Cake Flavor - Strawberry
- Type of Cake - Photo Cake
- Weight - Half Kg",Square,Cake,No,Non-Taxable,1 Kg,eggless,1549, ,kilograms,https://minikart.in/uploads/products/1624381140_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Love is continually rosy. Surprise a stunning couple on finishing another year of their marriage with this stunning  Personalized Strawberry Cake. They will be greater than joyful to get hold of it. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000479,Strawberry Photo Cake,Cakes,Photo Cakes,"Product Description:
-Cake Flavor - Strawberry
- Type of Cake - Photo Cake
- Weight - Half Kg",Square,Cake,No,Non-Taxable,2 Kg,eggless,2599, ,kilograms,https://minikart.in/uploads/products/1624381140_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Love is continually rosy. Surprise a stunning couple on finishing another year of their marriage with this stunning  Personalized Strawberry Cake. They will be greater than joyful to get hold of it. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000479,Strawberry Photo Cake,Cakes,Photo Cakes,"Product Description:
-Cake Flavor - Strawberry
- Type of Cake - Photo Cake
- Weight - Half Kg",Square,Cake,No,Non-Taxable,3 Kg,eggless,3398, ,kilograms,https://minikart.in/uploads/products/1624381140_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Love is continually rosy. Surprise a stunning couple on finishing another year of their marriage with this stunning  Personalized Strawberry Cake. They will be greater than joyful to get hold of it. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000479,Strawberry Photo Cake,Cakes,Photo Cakes,"Product Description:
-Cake Flavor - Strawberry
- Type of Cake - Photo Cake
- Weight - Half Kg",Square,Cake,No,Non-Taxable,1/2 Kg,with_egg,1040, ,kilograms,https://minikart.in/uploads/products/1624381140_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Love is continually rosy. Surprise a stunning couple on finishing another year of their marriage with this stunning  Personalized Strawberry Cake. They will be greater than joyful to get hold of it. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000479,Strawberry Photo Cake,Cakes,Photo Cakes,"Product Description:
-Cake Flavor - Strawberry
- Type of Cake - Photo Cake
- Weight - Half Kg",Square,Cake,No,Non-Taxable,1 Kg,with_egg,1549, ,kilograms,https://minikart.in/uploads/products/1624381140_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Love is continually rosy. Surprise a stunning couple on finishing another year of their marriage with this stunning  Personalized Strawberry Cake. They will be greater than joyful to get hold of it. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
VEPR000479,Strawberry Photo Cake,Cakes,Photo Cakes,"Product Description:
-Cake Flavor - Strawberry
- Type of Cake - Photo Cake
- Weight - Half Kg",Square,Cake,No,Non-Taxable,2 Kg,with_egg,2599, ,kilograms,https://minikart.in/uploads/products/1624381140_0.jpg,"THIS MAKES A PERFECT GIFT FOR SOMEONE YOU LOVE: 

Love is continually rosy. Surprise a stunning couple on finishing another year of their marriage with this stunning  Personalized Strawberry Cake. They will be greater than joyful to get hold of it. 
DISCLAIMER : Delivered product might vary slightly from the image shown. This product is perishable therefore delivery will be attempted only once. The delivery cannot be redirected to any other address.                "
